"FMID","MarketName","Website","street","city","County","State","zip","Season1Date","Season1Time","Season2Date","Season2Time","Season3Date","Season3Time","Season4Date","Season4Time","x","y","Location","Credit","WIC","WICcash","SFMNP","SNAP","Bakedgoods","Cheese","Crafts","Flowers","Eggs","Seafood","Herbs","Vegetables","Honey","Jams","Maple","Meat","Nursery","Nuts","Plants","Poultry","Prepared","Soap","Trees","Wine","updateTime"
1007737,"Honolulu Farmers Market","http://www.hfbf.org","Blaisdell Concert Hall Lawn, 777 Ward Avenue","Honolulu","Honolulu","Hawaii",96814,,,,,,,,,-157.852,21.2992,,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","May 12 2010 5:42AM"
1000142,"Hood River Saturday Market","http://www.hrsaturdaymarket.com","5th and Columbia","Hood River","Hood River","Oregon",97031,,,,,,,,,-121.516,45.71,,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","May 21 2010 9:42AM"
1007714,"Hooksett Farmers' Market","http://www.jduffy@hooksett.orgFacebook:HooksettFarmersMarket","1292 Hooksett Road","Hooksett",,"New Hampshire",,,,,,,,,,-71.5778,43.6852,,"Y","N","N","N","N","Y","Y","N","N","N","Y","N","N","N","N","N","Y","N","N","Y","N","N","N","N","N",7/22/2011 22:10
1004570,"Hoopa Farmers Market",,"Hoopa Shopping Center","Hoopa","Humboldt","California",95546,,,,,,,,,-123.677,41.0492,,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N",2009
1008901,"Hoosick Falls Farmers Market",,"73 East Hoosick Rd.","Hoosick Falls",,"New York",12090,,,,,,,,,,,,"Y","Y","Y","Y","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N",7/22/2013 14:18
1000813,"Hope Community Market",,"415 Wellington Place","HOpe","Bonner","Idaho",83836,"June to September","Fri:2:00 pm - 5:30 pm;",,,,,,,-116.297,48.2417,"Local government building grounds","Y","N","N","N","N","Y","N","N","Y","N","N","Y","Y","N","Y","N","N","N","N","Y","N","Y","Y","N","N",4/21/2011 11:20
1001741,"Hope Street Farmers Market","http://www.hopestreetmarket.com","Lippitt Park at Hope Street and Blackstone Boulevard","Providence","Providence","Rhode Island",,"May to October","Wed:3:00 AM - 6:00 AM;Sat:9:00 AM - 1:00 PM;",,,,,,,-71.39143,41.8554,"Other","Y","Y","N","Y","Y","Y","Y","N","Y","Y","Y","Y","Y","N","Y","N","Y","Y","N","Y","Y","Y","N","N","N",5/5/2012 22:42
20157,"Hopedale Farmers' Market","http://www.localharvest.org/hopedale-farmers-market-M58541","Hwy 22","Hopedale",,"Ohio",43976,,,,,,,,,-80.9516,40.3136,,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N",
1006983,"Hopewell Community Farmers Market",,"Off Greenwood Ave.","Hopewell","Mercer County","New Jersey",,,,,,,,,,-74.7639,40.3918,,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N",2011
1000323,"Hopkins Farmers Market","http://www.hopkinsmn.com/events/farmers-market.php","16 9th Ave S","Hopkins","Hennepin","Minnesota",55343,,"Sat: 7:30 AM-12:00 PM;",,,,,,,-93.41175,44.92377,"Private business parking lot","Y","Y","Y","Y","N","Y","N","Y","Y","Y","N","Y","Y","Y","Y","Y","Y","N","N","Y","N","N","Y","N","N",6/10/2013 17:03
1004844,"Hopkinsville-Christian County Downtown Farmers Market","http://www.hopkinsvilleky.us/visitors/historic_hopkinsville/downtown_farmers_market/index.php","110 West 9th Street","Hopkinsville","Christian","Kentucky",42240,"04/20/2013 to 11/02/2013","Wed: 7:00 AM-1:00 PM;Sat: 7:00 AM-1:00 PM;",,,,,,,-87.489238,36.865923,"Local government building grounds","Y","Y","N","Y","Y","Y","N","Y","Y","Y","N","Y","Y","Y","Y","Y","Y","N","N","Y","Y","N","Y","Y","Y",6/17/2013 17:13
1008349,"Hopkinton Farmers Market","http://www.hopkintonfarmersmarket.org","107 Beech Hill Road","Hopkinton","Merrimack","New Hampshire",3229,"05/01/2013 to 10/30/2013","Wed: 4:00 PM-7:00 PM;",,,,,,,-71.634037,43.201828,"On a farm from: a barn, a greenhouse, a tent, a stand, etc","Y","N","N","N","N","Y","N","Y","Y","N","N","Y","Y","Y","Y","Y","Y","N","N","Y","Y","Y","N","N","N",6/24/2013 14:34
1008366,"Hopkinton Farmers Market","http://www.hopkintonfarmersmarket.com","Main Street and Ash Street","Hopkinton","Middlesex","Massachusetts",1748,"06/16/2013 to 10/20/2013","Sun: 1:00 PM-5:00 PM;",,,,,,,-71.517996,42.229926,"Local government building grounds","Y","Y","Y","Y","Y","Y","Y","N","N","Y","N","Y","Y","Y","N","N","Y","N","N","N","Y","Y","Y","N","Y",6/24/2013 15:56
1001344,"Horicon Farmers Market","http://www.horiconchamber.com","Corner of N. Cedar & Lake Street (Highway 33)","Horicon","Dodge","Wisconsin",53032,,,,,,,,,-88.6285,43.4516,,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N",2009
1003322,"Hornell Farmers Market",,"Center St. Pavilion between Elm & Main","Hornell","Steuben","New York",,,,,,,,,,-77.6581,42.3263,,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N",2009
1003321,"Hornells farmers market","http://www.Hornellhpg.com","Broadway street","Hornell","Steuben","New York",14843,"May to October",,,,,,,,-77.6601,42.3268,"Other","Y","Y","N","N","N","Y","N","Y","Y","Y","N","Y","Y","N","Y","Y","Y","Y","N","Y","N","Y","Y","N","N",6/1/2012 23:52
1006021,"Horseheads Farmers Market",,"Carroll St, between Court & Smith Sts","Horseheads","Chemung","New York",,,,,,,,,,-76.8205,42.167,,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N",2/19/2012 17:46
1003860,"Horton Square Certified Farmers Market",,"225 Broadway","San Diego","San Diego","California",92101,"03/07/2013 to 10/10/2013","Thu: 11:00 AM-3:00 PM;",,,,,,,-117.162,32.715,"Other","Y","N","N","N","N","N","Y","N","Y","Y","N","Y","Y","Y","N","N","Y","N","N","Y","N","N","N","N","N",6/16/2013 16:41
1005663,"Hot Springs Farmers Market",,"215 Spring St","Hot Springs","Sanders","Montana",59845,"May to October","Tue:4:00 PM - 7:00 PM;",,,,,,,-114.668845,47.610329,"Other","Y","N","N","N","Y","Y","N","Y","Y","Y","N","Y","Y","N","Y","N","N","Y","N","Y","N","Y","Y","Y","N",5/15/2012 23:47
1004433,"Hotchkiss Farmers' Market","http://www.northforkarts.org/","Creamery Arts Center","Hotchkiss","Delta","Colorado",,,,,,,,,,-107.722,38.7989,,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N",2009
1002461,"Houlton Community Market",,"Market Square","Houlton","Aroostook","Maine",4730,"05/25/2013 to 10/12/2013","Sat: 9:00 AM-1:00 PM;",,,,,,,-67.84067,46.1256,"Other","Y","N","N","N","N","N","Y","Y","Y","Y","N","Y","Y","Y","Y","Y","N","N","N","Y","N","Y","Y","Y","N",6/11/2013 8:45
1006068,"Houston Farmers Market","http://www.houstonfarmersmarket.org","3106 White Oak - Onion Creek Coffee House (Saturday)","Houston","Harris","Texas",78233,,,,,,,,,-95.3912,29.7816,,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N",2009
1007839,"Houston Farmers Market",,"Meadowoods Mall on Big Lake Rd","Houston","Matanuska-Susitna Borough","Alaska",,,,,,,,,,-149.818,61.6303,,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N",2011
1008590,"Houston's Home Grown","http://www.agrimissouri.com/mo-grown/grodetail.php?type=mo-grown&ID=2015","1604 Stolpe Road","Hermann","Gasconade","Missouri",65041,,,,,,,,,-91.627846,38.625592,"On a farm from: a barn, a greenhouse, a tent, a stand, etc","Y","N","N","N","N","N","N","N","N","Y","N","Y","Y","N","Y","N","Y","N","N","Y","Y","N","N","N","N",6/26/2013 17:20
1006496,"Howard City DDA Farmer's Market","http://www.howardcity.org","120 W. Edgerton Street","Howard City","Montcalm","Michigan",49329,,,,,,,,,-85.4701,43.397,,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","May 25 2010 1:01PM"
1001538,"Howard County Farmers Market","http://www.nashvillear.com/farmers.htm","110 South Washington Street","Nashville","Howard","Arkansas",71852,"May to October","Tue:7:00 am - 10:30 am;Fri:7:00 pm - 10:30 am;Sat:7:00 pm - 10:30 am;",,,,,,,-93.8451,33.9426,"Local government building grounds","Y","Y","N","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N",4/4/2011 15:49
1004857,"Howard County Farmers Market - Miller Library Branch","http://www.HowardCountyFarmersMarkets.com","9421 Frederick Rd.","Ellicott City","Howard","Maryland",21042,"May to October","Wed:2:00 PM - 6:00 PM;",,,,,,,-76.838132,39.272605,"Educational institution","Y","Y","Y","Y","N","Y","Y","N","Y","Y","N","Y","Y","Y","Y","N","Y","Y","N","Y","Y","N","Y","N","N",5/17/2012 8:33
1005845,"Howard County Farmers' Market - Oakland Mills Village Center",,"5851 Robert Oliver Place","Columbia","Howard","Maryland",21045,"May to November","sun:9:00 AM - 1:00 PM;",,,,,,,-76.84724,39.2107,"Private business parking lot","Y","Y","Y","Y","N","Y","Y","N","Y","Y","N","Y","Y","Y","Y","N","Y","Y","N","Y","Y","N","Y","N","N",5/17/2012 8:24
1005846,"Howard County Farmers' Market - East Columbia Library Branch",,"6600 Cradlerock Way","Columbia","Howard","Maryland",21045,"May to November","Thu:2:00 PM - 6:00 PM;",,,,,,,-76.84677,39.19042,"Educational institution","Y","Y","Y","Y","N","Y","Y","N","Y","Y","N","Y","Y","Y","Y","Y","Y","Y","N","Y","N","N","Y","N","N",5/17/2012 8:29
1005844,"Howard County Farmers' Market at Howard County General Hospital","http://www.HowardCountyFarmersMarkets.com","Cedar Lane","Columbia","Howard","Maryland",21046,"May to October","Fri:2:00 PM - 6:00 PM;",,,,,,,-76.885843,39.213303,"Healthcare Institution","Y","Y","Y","Y","N","Y","Y","N","Y","Y","N","Y","Y","Y","Y","N","Y","Y","N","Y","Y","N","Y","N","N",5/17/2012 8:38
1005843,"Howard County Farmers' Market-Glenwood Library Branch","http://www.HowardCountyFarmersMarket.com","2350 Route 97","Glenwood","Howard","Maryland",21790,"May to November","Sat:9:00 AM - 12:30 PM;",,,,,,,-77.026863,39.299768,"Educational institution","Y","Y","Y","Y","N","Y","Y","N","Y","Y","N","Y","Y","Y","Y","Y","Y","Y","N","Y","Y","N","Y","N","N",5/17/2012 8:44
1002088,"Howard Park Community Farmers Market",,"3500 Block Woodbine Avenue","Baltimore","Baltimore City","Maryland",21207,"06/01/2013 to 11/30/2013","Sat: 7:00 AM-1:00 PM;",,,,,,,-76.697007,39.330582,"Closed-off public street","Y","Y","N","Y","Y","Y","Y","N","N","Y","Y","N","Y","Y","Y","N","N","N","N","Y","N","Y","Y","N","N",6/25/2013 16:04
1000963,"Howe Farmers Market",,"Town Park","Howe","Lagrange","Indiana",46746,,,,,,,,,-85.379,41.7227,,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N",2009
1007739,"Howell Farmers Market","http://www.howell.org","State Street","Howell","Livingston","Michigan",48843,,,,,,,,,-83.9115,42.6029,,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N",1/26/2012 14:22
1007740,"Howell Farmers Market","http://www.howell.org","123 E. Washington St.","Howell","Livingston","Michigan",48843,,,,,,,,,-83.931,42.6054,,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N",1/26/2012 14:22
20158,"Howland Farmers Market","http://www.localharvest.org/howland-farmers-market-M32351","East Market Street","Howland",,"Ohio",44484,,,,,,,,,-80.7512,41.2383,,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N",
1001081,"Hoxie Farmers Market",,"Hwy. 63","Hoxie","Lawrence","Arkansas",72433,,,,,,,,,-91.022,36.0453,,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N",2009
1006033,"Hub City Farmers Market",,"Bushman Street","Hattiesburg","Forrest","Mississippi",39401,,,,,,,,,-89.2886,31.3349,,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N",2009
1005346,"Hub City Farmers' Market","http://www.hubcityfm.org","298 Magnolia Street","Spartanburg","Spartanburg","South Carolina",29306,"05/11/2013 to 11/09/2013","Sat: 8:00 AM-12:00 PM;",,,,,,,-81.93683,34.95446,"Other","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N","N","Y","N","N","Y","Y","Y","Y","Y","N",6/24/2013 13:54
1005347,"Hub City Farmers' Market","http://www.hubcityfm.org","Morgan Square","Spartanburg","Spartanburg","South Carolina",29306,"06/05/2013 to 09/25/2013","Wed: 11:00 AM-1:00 PM;",,,,,,,-81.9321686,34.9497165,"Local government building grounds","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N","N","Y","Y","N","N","N","N","N","Y","N","Y","Y","N","N",6/24/2013 13:58
1005348,"Hub City Farmers' Market","http://www.hubcityfm.org",,"Spartanburg","Spartanburg","South Carolina",29306,"01/01/2013 to",,,,,,,,-81.9320482,34.9495672,"Other","Y","Y","Y","Y","Y","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N",6/24/2013 13:56
1008840,"Hubbard Lake Farmers Market",,"Hubbard Lake Road and Hubert Road","Hubbard Lake","Alpena","Michigan",49747,"05/01/2013 to 10/26/2013","Sat: 9:00 AM-12:00 PM;",,,,,,,-83.587659,44.860489,"Other","Y","N","N","N","N","Y","N","Y","N","Y","N","Y","Y","Y","Y","N","Y","N","N","Y","Y","N","Y","N","N",7/11/2013 8:35
1004888,"Hudson Farmers Market",,"Main Street and Church Street","Hudson","Summit","Ohio",44236,"June to September","Sat:9:00 AM - 12:30 PM;",,,,,,,-81.440041,41.241384,"Local government building grounds","Y","N","N","N","N","Y","Y","N","Y","Y","N","Y","Y","Y","Y","Y","Y","N","N","Y","Y","Y","Y","N","N",5/9/2012 8:20
1005674,"Hudson Farmers Market","http://www.hudsonfarmersmarketny.com","Corner of Culumbia and Sixth Streets","Hudson","Columbia","New York",12534,,"Sat: 9:00 AM-1:00 PM;",,,,,,,-73.783692,42.248656,"Federal/State government building grounds","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N","N","Y","Y","Y","Y","N","Y",6/17/2013 21:16
1002800,"Hudson Farmers Market on Carmichael","http://www.hudsonfarmersmarketcarmichael.com","777 Carmichael Road","Hudson","St. Croix","Wisconsin",54016,,"Sat: 9:00 AM-1:00 PM;",,,,,,,-92.71991,44.97479,"Faith-based institution (e.g., church, mosque, synagogue, temple)","Y","Y","Y","Y","Y","Y","Y","N","Y","Y","N","Y","Y","Y","N","Y","N","N","N","Y","N","N","Y","N","N",6/17/2013 19:10
1002797,"Hudson Farmers Market/Plaza 94",,"18th street and Ward ave.","Hudson","St. Croix","Wisconsin",,,,,,,,,,-92.7339,44.9641,,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N",2011
1001391,"Hudsonville Farmers Market & Crafts","http://www.fcelevator.com","3302 Prospect Street","Hudsonville","Ottawa","Michigan",49426,,,,,,,,,-85.8627,42.868,,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N",2009
1006382,"Hugo Farmers Market",,"604 South F St.","Hugo","Choctaw","Oklahoma",74743,,,,,,,,,-95.5195,34.0041,,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N",2009
1001112,"Huguenot-Robious Farmers' Market @ The Great Big Greenhouse",,"2051 Huguenot Road","Richmond","Chesterfield","Virginia",23235,"04/04/2013 to 10/31/2013","Thu: 10:00 AM-2:00 PM;",,,,,,,-77.610398,37.519516,"Private business parking lot","Y","N","N","N","N","Y","N","Y","Y","Y","N","Y","Y","Y","Y","N","Y","N","N","N","N","Y","Y","N","N",6/17/2013 11:33
1007610,"Hull Farmers Market",,"Nantasket Ave. (Bay side) between Bay and Edgewater","Hull",,"Massachusetts",2045,,,,,,,,,-70.8659,42.2777,,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N",2009
1002528,"Humble Earth Farmers Market",,"4726 North Oak","Spokane","Spokane","Washington",99205,,,,,,,,,-117.438,47.701,,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N",2009
1006307,"Humboldt Farmers Market",,"Downtown , Sumner Avenue and Taft Street","Humboldt","Humboldt","Iowa",50548,"06/29/2013 to 10/05/2013","Sat: 8:00 AM-12:00 PM;",,,,,,,-94.21684,42.721104,"Other","Y","Y","Y","Y","N","Y","N","Y","Y","Y","N","Y","Y","Y","Y","N","N","N","N","Y","N","N","Y","N","Y",6/13/2013 13:18
1007840,"Huning Street Farmers and Artisan Market",,"1020 E. Huning","Show Low","Navajo","Arizona",85901,,,,,,,,,-110.031,34.2503,,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N",2009
1000859,"Hunterdon Land Trust Farmers Market","http://www.hunterdonlandtrust.org","111 Mine Street, Route 12 Circle","Flemington","Hunterdon","New Jersey",8822,"05/19/2013 to 11/24/2013","Sun: 9:00 AM-1:00 PM;",,,,,,,-74.871268,40.505038,"On a farm from: a barn, a greenhouse, a tent, a stand, etc","Y","Y","Y","Y","N","Y","Y","N","Y","Y","N","Y","Y","Y","Y","Y","Y","N","N","Y","Y","N","Y","Y","Y",6/17/2013 15:33
1000901,"Hunting Grower's Market",,"Route 22 & Hartslog Valley Road","Williamsburg","Blair","Pennsylvania",,,,,,,,,,-78.05809,40.498285,,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N",2009
1005305,"Hunting Park Farmers' Market","http://www.foodtrustmarkets.org/markets.html","West Hunting Park Avenue and Old York Road","Philadelphia","Philadelphia","Pennsylvania",19140,,"Wed: 2:00 PM-6:00 PM;",,,,,,,-75.14719,40.01663,"Other","Y","Y","N","Y","Y","N","N","N","N","Y","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",6/28/2013 16:03
1005290,"Huntingburg Farmers Market","http://www.huntingburgchamberofcommerce.org","507 North Main Street","Huntingburg","Dubois","Indiana",47542,"June to October","sun:7:30 AM - 11:30 AM;",,,,,,,-86.95513,38.29863,"Other","Y","N","N","N","N","Y","N","Y","Y","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","N","Y","Y","Y","N",5/7/2012 11:01
1005220,"Huntingdon Farmers' Market","http://www.localharvest.org/huntingdon-farmers-market-M21135","7th & Penn Sts.","Huntingdon","Huntingdon","Pennsylvania",16652,,,,,,,,,-78.018594,40.477297,"Other","Y","Y","N","Y","Y","Y","Y","N","Y","Y","N","Y","Y","Y","Y","Y","Y","N","N","N","Y","Y","Y","N","N",6/24/2013 17:35
1003421,"huntington beach CFM","http://www.orange.cfbf.com","600 Pacific Coast Hwy","Huntington Beach","Orange","California",,"01/01/2013 to","Fri: 1:00 PM-5:00 PM;",,,,,,,-118.003378,33.658406,"Local government building grounds","Y","Y","Y","Y","N","Y","N","N","Y","Y","Y","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N",6/13/2013 20:38
1003705,"Huntington Park Farmers Market","http://www.goodveg.org","3401 East Florence Avenue","Huntington Park","Los Angeles","California",90255,"01/01/2013 to 12/31/2013","Wed: 9:30 AM-1:30 PM;",,,,,,,-118.204796,33.973071,"Local government building grounds","Y","Y","N","Y","Y","Y","N","N","N","Y","N","Y","Y","Y","Y","N","N","N","N","Y","N","Y","N","Y","N",6/26/2013 1:43
1000350,"Huntington Village Farmers Market",,"Main St (Rt 25A), east of Route 110 North","Huntington Village","Suffolk","New York",,,,,,,,,,-73.4263,40.8712,,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N",2009
1004889,"Huntington WIC Market",,"350 Hauenstein Rd","Huntington","Huntington","Indiana",46750,,,,,,,,,-85.5204,40.8955,"Private business parking lot","Y","Y","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N",6/12/2013 20:25
1001611,"Huntley Farmers Market",,"11704 Coral St.","Huntley","McHenry","Illinois",60142,"05/25/2013 to 10/05/2013","Sat: 8:00 AM-1:00 PM;",,,,,,,-88.42515,42.16869,"Closed-off public street","Y","N","N","N","N","Y","N","Y","Y","Y","N","Y","Y","Y","Y","N","Y","N","N","Y","N","Y","Y","N","N",6/12/2013 11:05
1006142,"Hunts Point Farmers Market","http://www.downtoearthmarkets.com","Southern Blvd & Est 163rd Street","Bronx","Bronx","New York",10451,"06/26/2013 to 11/23/2013","Wed: 8:30 AM-4:00 PM;Sat: 8:30 AM-4:00 PM;",,,,,,,-73.89167,40.82099,"Private business parking lot","Y","N","Y","N","Y","N","N","N","Y","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N","N",6/20/2013 14:25
1005059,"Huntsville Downtown Farmers Market","http://www.htxdowntownfarmersmarket.com","1100 University Avenue","Huntsville","Walker","Texas",77340,"05/04/2013 to 07/27/2013","Sat: 8:00 AM-12:00 PM;",,,,,,,-95.550467,30.723087,"Closed-off public street","Y","N","N","N","N","Y","N","Y","Y","Y","N","Y","Y","Y","N","N","N","N","N","Y","N","Y","Y","Y","N",6/17/2013 9:50
1004011,"Hurlock Farmers' and Watermen's Market",,"7010 E. Raymond Street","Indianapolis","Decatur","Indiana",46239,,,,,,,,,-86.0437,39.7415,,"Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N",2009
1003021,"Huron Area Farmers Market",,"3rd. Street and Lincoln Ave","Huron","Beadle","South Dakota",57350,"06/01/2013 to 10/05/2013","Sat: 8:00 AM-12:00 PM;",,,,,,,-98.234082,44.363094,"Federal/State government building grounds","Y","N","N","N","N","Y","N","Y","Y","Y","N","Y","Y","Y","Y","N","Y","N","N","Y","Y","Y","N","N","N",6/17/2013 12:19
